[2026-02-03T21:31:57.209+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-03T21:31:57.229+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-03T21:30:00+00:00 [queued]>
[2026-02-03T21:31:57.236+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-03T21:30:00+00:00 [queued]>
[2026-02-03T21:31:57.236+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-03T21:31:57.246+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-02-03 21:30:00+00:00
[2026-02-03T21:31:57.253+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-02-03T21:30:00+00:00', '--job-id', '348', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp2z5hisfb']
[2026-02-03T21:31:57.256+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=27657) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-03T21:31:57.257+0000] {standard_task_runner.py:91} INFO - Job 348: Subtask download_minio
[2026-02-03T21:31:57.257+0000] {standard_task_runner.py:64} INFO - Started process 27681 to run task
[2026-02-03T21:31:57.318+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-03T21:30:00+00:00 [running]> on host e6e1c513bfd4
[2026-02-03T21:31:57.379+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-02-03T21:30:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-03T21:30:00+00:00'
[2026-02-03T21:31:57.380+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-03T21:31:57.621+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900678.json -> /tmp/minio_downloads/AAPL/1769900678.json
[2026-02-03T21:31:57.627+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900679.json -> /tmp/minio_downloads/AAPL/1769900679.json
[2026-02-03T21:31:57.632+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900680.json -> /tmp/minio_downloads/AAPL/1769900680.json
[2026-02-03T21:31:57.637+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900681.json -> /tmp/minio_downloads/AAPL/1769900681.json
[2026-02-03T21:31:57.641+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900682.json -> /tmp/minio_downloads/AAPL/1769900682.json
[2026-02-03T21:31:57.646+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900683.json -> /tmp/minio_downloads/AAPL/1769900683.json
[2026-02-03T21:31:57.651+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900684.json -> /tmp/minio_downloads/AAPL/1769900684.json
[2026-02-03T21:31:57.656+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900685.json -> /tmp/minio_downloads/AAPL/1769900685.json
[2026-02-03T21:31:57.660+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900686.json -> /tmp/minio_downloads/AAPL/1769900686.json
[2026-02-03T21:31:57.665+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900687.json -> /tmp/minio_downloads/AAPL/1769900687.json
[2026-02-03T21:31:57.669+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900688.json -> /tmp/minio_downloads/AAPL/1769900688.json
[2026-02-03T21:31:57.674+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900689.json -> /tmp/minio_downloads/AAPL/1769900689.json
[2026-02-03T21:31:57.678+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900690.json -> /tmp/minio_downloads/AAPL/1769900690.json
[2026-02-03T21:31:57.683+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900691.json -> /tmp/minio_downloads/AAPL/1769900691.json
[2026-02-03T21:31:57.688+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900692.json -> /tmp/minio_downloads/AAPL/1769900692.json
[2026-02-03T21:31:57.692+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900693.json -> /tmp/minio_downloads/AAPL/1769900693.json
[2026-02-03T21:31:57.698+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900694.json -> /tmp/minio_downloads/AAPL/1769900694.json
[2026-02-03T21:31:57.703+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900695.json -> /tmp/minio_downloads/AAPL/1769900695.json
[2026-02-03T21:31:57.707+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900696.json -> /tmp/minio_downloads/AAPL/1769900696.json
[2026-02-03T21:31:57.712+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900697.json -> /tmp/minio_downloads/AAPL/1769900697.json
[2026-02-03T21:31:57.717+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900698.json -> /tmp/minio_downloads/AAPL/1769900698.json
[2026-02-03T21:31:57.722+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900699.json -> /tmp/minio_downloads/AAPL/1769900699.json
[2026-02-03T21:31:57.726+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900700.json -> /tmp/minio_downloads/AAPL/1769900700.json
[2026-02-03T21:31:57.731+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769900701.json -> /tmp/minio_downloads/AAPL/1769900701.json
